Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
LazarusBenchmarker.InvertMatrixByValue,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByValue,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, calli",1,Workload,Result,2,529302956.1,8388608000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Jitting,1,354444.49,1000000,0.35
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Jitting,1,1195333.49,1000000,1.2
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Jitting,2,427777.83,16000000,0.03
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Jitting,2,434622.28,16000000,0.03
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,1,4400,16000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,2,5866.67,32000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,3,4400,64000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,4,8311.11,128000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,5,16133.34,256000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,6,28844.45,512000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,7,57200.01,1024000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,8,112444.46,2048000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,9,222933.36,4096000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,10,455644.5,8192000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,11,908844.56,16384000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,12,1814266.9,32768000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,13,3677911.58,65536000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,14,8176667.7,131072000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,15,14561068.52,262144000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,16,30397159.42,524288000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,17,59181474.18,1048576000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,18,117427703.8,2097152000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,19,233713851.9,4194304000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,20,468139526.11,8388608000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Pilot,21,938481985.84,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Warmup,1,25460358.79,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Warmup,2,25606536.58,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Warmup,3,25441292.12,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Warmup,4,25841203.28,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Warmup,5,25921381.07,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Warmup,6,25445692.12,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,1,25380181,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,2,25305380.99,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,3,25620714.36,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,4,25436403.23,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,5,25405603.23,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,6,27606581.28,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,7,25465247.68,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,8,25594803.25,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,9,25367958.78,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,10,25473069.9,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,11,25522447.69,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,12,29873070.46,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,13,25536136.58,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,14,25670581.04,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Overhead,Actual,15,25712136.6,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,1,935327185.44,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,2,950075987.31,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,3,952430476.5,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,4,937989674.67,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,5,932882251.79,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,6,935612207.7,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,7,973268390.26,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Warmup,8,943902786.53,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Actual,1,943857808.74,16777216000000,0
LazarusBenchmarker.InvertMatrixByPtr,Lazarus.Benchmarker,LazarusBenchmarker,InvertMatrixByPtr,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,2,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-JTAAMO(IterationCount=2),"Method=ADL, delegates",1,Workload,Actual,2,949006298.29,16777216000000,0
